SMILES,MHFP,first_class,second_class,type,num_id,chain_type,carbon_chain_length,ring_size,functional_group,CF2,CF3,CFX,cf_length,group_id
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Sc1ccccc1,[250618452 104111782  57972263 ...  53086222  64634903 151237944],Other PFASs,Aromatic PFASs,4,2015,cyclic,,6,Thioether,5,1,0,6,Other PFASs_Aromatic PFASs_cyclic_NA_Thioether_6.0_CF2_5_CF3_1_CFX_0
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,[235162622 680578323  63064138 ...  53870161 281920279 151237944],Other PFASs,Polyfluoroalkanes,4,2016,straight,4,,Halogen,4,0,0,4,Other PFASs_Polyfluoroalkanes_straight_4.0_Halogen_NA_CF2_4_CF3_0_CFX_0
C#CCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...  86208610  43796935 151237944],Other PFASs,others,4,2017,straight,11,,Ether,5,1,0,6,Other PFASs_others_straight_11.0_Ether_NA_CF2_5_CF3_1_CFX_0
CCCN(CCNC(=O)c1ccc(C)c(C(=O)NCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[107223494  33988699  17313015 ... 113739352  58016519  82023292],Other PFASs,Aromatic PFASs,4,2018,cyclic,,6,Amine,14,2,0,16,Other PFASs_Aromatic PFASs_cyclic_NA_Amine_6.0_CF2_14_CF3_2_CFX_0
F/C(=C(/F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,[250618452 107567300 107816900 ...  45545214 281920279 151237944],PFAA precursors,PFAenes,2,2019,straight,6,,Double bond,2,2,2,6,PFAA precursors_PFAenes_straight_6.0_Unknown_NA_CF2_2_CF3_2_CFX_2
Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,[35941647 44409534 17313015 ...  4192194 49046199 46460802],Other PFASs,Aromatic PFASs,4,2020,cyclic,,6,Sulfonate Ester,5,1,0,6,Other PFASs_Aromatic PFASs_cyclic_NA_Sulfonate Ester_6.0_CF2_5_CF3_1_CFX_0
CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  33988699  17313015 ... 136323818 138388023 110011752],PFAA precursors,PASF-based substances,2,2021,straight,13,,Carboxylic Acid,7,1,0,8,PFAA precursors_PASF-based substances_straight_13.0_Carboxylic Acid_NA_CF2_7_CF3_1_CFX_0
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452   8492060  32228994 ... 194511214 168362439 151237944],Other PFASs,Amide derivatives,4,2022,straight,6,,Amine,4,1,0,5,Other PFASs_Amide derivatives_straight_6.0_Amine_NA_CF2_4_CF3_1_CFX_0
CC(=O)CC(F)(F)C(F)(F)C(F)(F)F,[ 31326544 541103106 107816900 ...  20521944 124409255 151237944],PFAA precursors,PFAK derivatives,2,2023,straight,6,,ketone,2,1,0,3,PFAA precursors_PFAK derivatives_straight_6.0_Unknown_NA_CF2_2_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)COP1(OCC(F)(F)C(F)(F)C(F)(F)F)=NP(OCC(F)(F)C(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)C(F)(F)F)=NP(OCC(F)(F)C(F)(F)C(F)(F)F)(OCC(F)(F)C(F)(F)C(F)(F)F)=N1,[ 35941647  73299756  95504826 ... 154704470 281920279  46460802],"Other PFASs, cyclic","others, cyclic",4,2024,cyclic,,6,Phosphate,12,6,0,18,"Other PFASs, cyclic_others, cyclic_cyclic_NA_Unknown_6.0_CF2_12_CF3_6_CFX_0"
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,[ 19469312  85244370  18439196 ...  15279529  43796935 151237944],PFAA precursors,n:2 fluorotelomer-based substances,2,2025,branched,20,,Ester,12,2,1,15,PFAA precursors_n:2 fluorotelomer-based substances_branched_20.0_Ester_NA_CF2_12_CF3_2_CFX_1
C[Si](C)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 67657760 104111782  97181807 ... 171882282  43796935 151237944],Other PFASs,Si PFASs,4,2026,straight,10,,Halogen,5,1,0,6,Other PFASs_Si PFASs_straight_10.0_Halogen_NA_CF2_5_CF3_1_CFX_0
COCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[217845993 104111782  97181807 ... 171882282  43796935  98778836],PFAA precursors,PolyFEACs,2,2027,straight,32,,Alcohol,9,1,0,10,PFAA precursors_PolyFEACs_straight_32.0_Alcohol_NA_CF2_9_CF3_1_CFX_0
OCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[38604113  1055672 97181807 ... 58849484 43796935 10360726],PFAA precursors,n:2 fluorotelomer-based substances,2,2028,straight,11,,Alcohol,5,1,0,6,PFAA precursors_n:2 fluorotelomer-based substances_straight_11.0_Alcohol_NA_CF2_5_CF3_1_CFX_0
O=S(=O)(Oc1cccc2cccnc12)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[238422210  13974117  17313015 ...  17799215 107222071  29302852],Other PFASs,Aromatic PFASs,4,2029,cyclic,,6,Sulfonate Ester,3,1,0,4,Other PFASs_Aromatic PFASs_cyclic_NA_Sulfonate Ester_6.0_CF2_3_CF3_1_CFX_0
CCCSc1c(C(F)(C(F)(F)F)C(F)(F)F)ccc(C(=O)O)c1CC,[ 52793636  34348060  63360499 ...  87552210 277926551  11852866],Other PFASs,Aromatic PFASs,4,2030,cyclic,,6,Carboxylic Acid,0,2,1,3,Other PFASs_Aromatic PFASs_cyclic_NA_Carboxylic Acid_6.0_CF2_0_CF3_2_CFX_1
CCCCC(I)CC(F)(F)C(F)(F)C(F)(F)F,[ 38604113   1055672 107816900 ...  58849484  52429719 151237944],Other PFASs,Polyfluoroalkanes,4,2031,straight,9,,Halogen,2,1,0,3,Other PFASs_Polyfluoroalkanes_straight_9.0_Halogen_NA_CF2_2_CF3_1_CFX_0
CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[198719450  98885661  17313015 ...  11951029  42878455 151237944],PFAA precursors,PASF-based substances,2,2032,straight,9,,Amine,7,1,0,8,PFAA precursors_PASF-based substances_straight_9.0_Amine_NA_CF2_7_CF3_1_CFX_0
CCCCCC=C(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 43491808 104111782  97181807 ... 200578621 177176215 151237944],PFAA precursors,PolyFAenes,2,2033,branched,12,,Double bond,3,1,0,4,PFAA precursors_PolyFAenes_branched_12.0_Unknown_NA_CF2_3_CF3_1_CFX_0
O=P(O)(O)OC(F)(F)C(F)(F)F,[207530443  71278405  95504826 ... 611624164  25309335  36136210],Other PFASs,others,4,2034,straight,2,,Phosphate,1,1,0,2,Other PFASs_others_straight_2.0_Phosphate_NA_CF2_1_CF3_1_CFX_0
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,[250618452 215423514 107816900 ...  88808901  53184391 151237944],Other PFASs,Perfluoroalkanes,4,2035,branched,10,,None,4,4,2,10,Other PFASs_Perfluoroalkanes_branched_10.0_Unknown_NA_CF2_4_CF3_4_CFX_2
OCC(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...  16631887  26376343 151237944],PFAA precursors,PolyFACs,2,2036,straight,10,,Alcohol,5,1,0,6,PFAA precursors_PolyFACs_straight_10.0_Alcohol_NA_CF2_5_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,[250618452 104111782  97181807 ... 171882282  43796935  24985098],Other PFASs,Polyfluoroalkanes,4,2037,straight,22,,Halogen,19,1,0,20,Other PFASs_Polyfluoroalkanes_straight_22.0_Halogen_NA_CF2_19_CF3_1_CFX_0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,[250618452 634028201  87855067 ...  37687752 281920279 151237944],PFAAs,PFdiCAs,1,2038,straight,8,,Carboxylic Acid,6,0,0,6,PFAAs_PFdiCAs_straight_8.0_Carboxylic Acid_NA_CF2_6_CF3_0_CFX_0
O=C(O)c1ccc(C(F)(C(F)(F)F)C(F)(F)F)cc1,[343908383 191941852 232751249 ... 183967038   6451911  55994378],Other PFASs,Aromatic PFASs,4,2039,cyclic,,6,Carboxylic Acid,0,2,1,3,Other PFASs_Aromatic PFASs_cyclic_NA_Carboxylic Acid_6.0_CF2_0_CF3_2_CFX_1
Nc1nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1,[ 35941647 104111782  84518597 ...  83757991 193528679  46460802],Other PFASs,Aromatic PFASs,4,2040,cyclic,,6,Ether,10,2,0,12,Other PFASs_Aromatic PFASs_cyclic_NA_Ether_6.0_CF2_10_CF3_2_CFX_0
OC(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CN1CCN=C1c1ccccc1,[250618452  33988699  17830945 ... 171882282  43796935  11666760],Other PFASs,Aromatic PFASs,4,2041,cyclic,,5,Alcohol,5,1,0,6,Other PFASs_Aromatic PFASs_cyclic_NA_Alcohol_5.0_CF2_5_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(Br)CBr,[250618452   7644575 107816900 ...  15447775 124761079 151237944],Other PFASs,Polyfluoroalkanes,4,2042,straight,5,,Halogen,2,1,0,3,Other PFASs_Polyfluoroalkanes_straight_5.0_Halogen_NA_CF2_2_CF3_1_CFX_0
CC(=O)Nc1nnc(C(F)(F)C(F)(F)C(F)(F)F)s1,[ 83860483 246413116  90849472 ... 170839385  22685495   8116392],Other PFASs,Aromatic PFASs,4,2043,cyclic,,5,Amine,2,1,0,3,Other PFASs_Aromatic PFASs_cyclic_NA_Amine_5.0_CF2_2_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)OC(F)(F)C(F)(F)C(F)(F)C1(F)F,[192864003 104111782  97181807 ... 120033026 101296679  19235886],"Other PFASs, cyclic","Perfluoroalkylethers, cyclic",4,2044,cyclic,,6,Ether,12,1,1,14,"Other PFASs, cyclic_Perfluoroalkylethers, cyclic_cyclic_NA_Ether_6.0_CF2_12_CF3_1_CFX_1"
O=C(Nc1ccccc1NC(=O)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,[138816069   8492060 107816900 ...  54552999 100272231 151237944],Other PFASs,Aromatic PFASs,4,2045,cyclic,,6,Amine,4,2,0,6,Other PFASs_Aromatic PFASs_cyclic_NA_Amine_6.0_CF2_4_CF3_2_CFX_0
O=S(=O)(c1ccc(OC(=C(C(F)(F)F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)F)cc1)N(CCO)CCO,[ 43491808  33988699  17313015 ...  61518830 121247463 151237944],Other PFASs,Aromatic PFASs,4,2046,cyclic,,6,Alcohol,2,5,0,7,Other PFASs_Aromatic PFASs_cyclic_NA_Alcohol_6.0_CF2_2_CF3_5_CFX_0
COc1ccc(OC)c(OC(=O)C(F)(F)C(F)(F)C(F)(F)F)c1,[250618452 214132144  87855067 ... 165848012   1165943 148292812],Other PFASs,Aromatic PFASs,4,2047,cyclic,,6,Ester,2,1,0,3,Other PFASs_Aromatic PFASs_cyclic_NA_Ester_6.0_CF2_2_CF3_1_CFX_0
C[N+](C)(C)CCCNS(=O)(=O)c1ccc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1,[ 43491808  33988699  17313015 ... 124699056  99043863 249030822],Other PFASs,Aromatic PFASs,4,2048,cyclic,,6,Ether,0,5,2,7,Other PFASs_Aromatic PFASs_cyclic_NA_Ether_6.0_CF2_0_CF3_5_CFX_2
C=CCOC(F)(F)C(F)C(F)(F)F,[136176348 326628321 171274729 ...   1095206 101296679  79065770],Other PFASs,PFPEs,4,2049,straight,6,,Ether,1,1,1,3,Other PFASs_PFPEs_straight_6.0_Ether_NA_CF2_1_CF3_1_CFX_1
O=C(OCCC[Si](F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 19469312  34465593  27213407 ... 178174396  99703927  13480590],Other PFASs,Si PFASs,4,2050,straight,8,,Ester,3,1,0,4,Other PFASs_Si PFASs_straight_8.0_Ester_NA_CF2_3_CF3_1_CFX_0
C=COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[168244191 104111782  31694403 ... 291378977  99703927 151237944],Polyfluoroalkyl acids,PolyFCA derivatives,3,2051,straight,10,,Ester,6,1,0,7,Polyfluoroalkyl acids_PolyFCA derivatives_straight_10.0_Ester_NA_CF2_6_CF3_1_CFX_0
OCc1ccc(OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,[250618452 104111782  97181807 ...  16631887 281920279 151237944],Other PFASs,Aromatic PFASs,4,2052,cyclic,,6,Alcohol,3,1,0,4,Other PFASs_Aromatic PFASs_cyclic_NA_Alcohol_6.0_CF2_3_CF3_1_CFX_0
CCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 38604113   1055672  97181807 ...  58849484  43796935 151237944],Other PFASs,Polyfluoroalkanes,4,2053,straight,16,,Halogen,7,1,0,8,Other PFASs_Polyfluoroalkanes_straight_16.0_Halogen_NA_CF2_7_CF3_1_CFX_0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 35941647 104111782  97181807 ... 413328262 128847015  46460802],PFAA precursors,n:1 FTOHs,2,2054,straight,8,,Alcohol,6,1,0,7,PFAA precursors_n:1 FTOHs_straight_8.0_Alcohol_NA_CF2_6_CF3_1_CFX_0
CC(=O)OC(CC(F)(F)F)C[N+](C)(C)CC(=O)O,[ 28244035  16325564 202743881 ... 291378977  14022247  73311480],Polyfluoroalkyl acids,PolyFCA derivatives,3,2055,straight,10,,Carboxylic Acid,0,1,0,1,Polyfluoroalkyl acids_PolyFCA derivatives_straight_10.0_Carboxylic Acid_NA_CF2_0_CF3_1_CFX_0
O=C(O)C1CCCN1S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[238259188  33988699  17313015 ... 171882282  31798551  27743636],"Polyfluoroalkyl acids, cyclic","PolyFCA derivatives, cyclic",3,2056,cyclic,,5,Carboxylic Acid,7,1,0,8,"Polyfluoroalkyl acids, cyclic_PolyFCA derivatives, cyclic_cyclic_NA_Carboxylic Acid_5.0_CF2_7_CF3_1_CFX_0"
CCc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)(=O)C(C)C,[ 52793636  34348060  17313015 ...  83353204 416718343  11852866],Other PFASs,Aromatic PFASs,4,2057,cyclic,,6,Carboxylic Acid,0,2,1,3,Other PFASs_Aromatic PFASs_cyclic_NA_Carboxylic Acid_6.0_CF2_0_CF3_2_CFX_1
CCN(CS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 12411903  10227593  17313015 ... 136323818 138388023 151237944],PFAA precursors,PASF-based substances,2,2058,straight,11,,Amine,7,1,0,8,PFAA precursors_PASF-based substances_straight_11.0_Amine_NA_CF2_7_CF3_1_CFX_0
CCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 39844693   8492060  97181807 ... 194511214 166016711 151237944],Other PFASs,Amide derivatives,4,2059,straight,12,,Amine,6,1,0,7,Other PFASs_Amide derivatives_straight_12.0_Amine_NA_CF2_6_CF3_1_CFX_0
OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...  16631887 281920279  10360726],PFAA precursors,PolyFACs,2,2060,straight,15,,Alcohol,3,1,0,4,PFAA precursors_PolyFACs_straight_15.0_Alcohol_NA_CF2_3_CF3_1_CFX_0
O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,[ 58689828 196028059 144793530 ... 145799486 101296679  70269816],PFAAs,PFECAs,1,2061,straight,7,,Carboxylic Acid,5,1,0,6,PFAAs_PFECAs_straight_7.0_Carboxylic Acid_NA_CF2_5_CF3_1_CFX_0
O=C(CC(F)(C(F)(F)F)C(F)(F)F)c1ccccc1,[354323625 111791931 101949041 ... 215679073 422801479  29516144],Other PFASs,Aromatic PFASs,4,2062,cyclic,,6,Aromatic,0,2,1,3,Other PFASs_Aromatic PFASs_cyclic_NA_Aromatic_6.0_CF2_0_CF3_2_CFX_1
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[  1426846 104111782  18439196 ...  15279529  43796935  22160906],PFAA precursors,n:2 fluorotelomer-based substances,2,2063,branched,14,,Ester,7,1,0,8,PFAA precursors_n:2 fluorotelomer-based substances_branched_14.0_Ester_NA_CF2_7_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCc1ccc(P(c2ccccc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,[250618452 104111782  97181807 ... 154732742  43796935  93860188],Other PFASs,Aromatic PFASs,4,2064,cyclic,,6,Aromatic,14,2,0,16,Other PFASs_Aromatic PFASs_cyclic_NA_Aromatic_6.0_CF2_14_CF3_2_CFX_0
OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,[250618452  21086568 107816900 ...  88808901  53184391 151237944],PFAA precursors,n:1 FTOHs,2,2065,branched,10,,Alcohol,4,3,2,9,PFAA precursors_n:1 FTOHs_branched_10.0_Alcohol_NA_CF2_4_CF3_3_CFX_2
C=CC(=O)OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 19469312  85244370  97181807 ...  16631887 281920279 151237944],Polyfluoroalkyl acids,PolyFCA derivatives,3,2066,straight,10,,Ester,3,1,0,4,Polyfluoroalkyl acids_PolyFCA derivatives_straight_10.0_Ester_NA_CF2_3_CF3_1_CFX_0
CCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  33988699  17313015 ... 133635739 138388023 151237944],PFAA precursors,PASF-based substances,2,2067,straight,13,,Alcohol,7,1,0,8,PFAA precursors_PASF-based substances_straight_13.0_Alcohol_NA_CF2_7_CF3_1_CFX_0
CCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F,[250618452   8492060 107816900 ... 194511214 166016711 151237944],Other PFASs,Amide derivatives,4,2068,straight,9,,Amine,2,1,0,3,Other PFASs_Amide derivatives_straight_9.0_Amine_NA_CF2_2_CF3_1_CFX_0
CC(C)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...  16631887 242933991 151237944],Other PFASs,others,4,2069,branched,9,,Alcohol,3,1,0,4,Other PFASs_others_branched_9.0_Alcohol_NA_CF2_3_CF3_1_CFX_0
OCC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[192864003 196028059  11501872 ... 242954790 101296679 151237944],PFAA precursors,PolyFEACs,2,2070,straight,8,,Alcohol,6,1,0,7,PFAA precursors_PolyFEACs_straight_8.0_Alcohol_NA_CF2_6_CF3_1_CFX_0
CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452  55547398  97181807 ... 129030002 124409255 151237944],PFAA precursors,PFAK derivatives,2,2071,straight,7,,ketone,4,1,0,5,PFAA precursors_PFAK derivatives_straight_7.0_Unknown_NA_CF2_4_CF3_1_CFX_0
OC(c1c(F)c(F)c(F)c(F)c1F)C(F)(F)C(F)(F)C(F)(F)F,[162621131  56356357 107816900 ... 457244619  86524023 151237944],Other PFASs,Aromatic PFASs,4,2072,cyclic,,6,Alcohol,2,1,5,8,Other PFASs_Aromatic PFASs_cyclic_NA_Alcohol_6.0_CF2_2_CF3_1_CFX_5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)c1ccccc1,[115611454 104111782  26425151 ... 162895639 281920279  29516144],Other PFASs,Aromatic PFASs,4,2073,cyclic,,6,Aromatic,5,1,0,6,Other PFASs_Aromatic PFASs_cyclic_NA_Aromatic_6.0_CF2_5_CF3_1_CFX_0
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[104828107 104111782  97181807 ... 203154325  14046279 151237944],PFAA precursors,HFOs,2,2074,straight,8,,Double bond,5,1,0,6,PFAA precursors_HFOs_straight_8.0_Unknown_NA_CF2_5_CF3_1_CFX_0
Cc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)(=O)C(C)(C)C,[ 52793636 191941852  17313015 ...  63751395 266170263 233420030],Other PFASs,Aromatic PFASs,4,2075,cyclic,,6,Carboxylic Acid,0,2,1,3,Other PFASs_Aromatic PFASs_cyclic_NA_Carboxylic Acid_6.0_CF2_0_CF3_2_CFX_1
FC(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[216993070 104111782  97181807 ... 328816003  14046279 151237944],PFAA precursors,PolyFAenes,2,2076,straight,8,,Double bond,4,2,0,6,PFAA precursors_PolyFAenes_straight_8.0_Unknown_NA_CF2_4_CF3_2_CFX_0
COC(=O)CCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 58860572  20987504  97181807 ... 291378977  28593399 151237944],Polyfluoroalkyl acids,PolyFCA derivatives,3,2077,straight,10,,Ester,4,1,0,5,Polyfluoroalkyl acids_PolyFCA derivatives_straight_10.0_Ester_NA_CF2_4_CF3_1_CFX_0
COc1ccc(C(Cl)(c2ccccc2)c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)cc1,[ 78428323 104111782  97181807 ... 171882282  30230423  29516144],Other PFASs,Aromatic PFASs,4,2078,cyclic,,6,Ether,7,1,0,8,Other PFASs_Aromatic PFASs_cyclic_NA_Ether_6.0_CF2_7_CF3_1_CFX_0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC[Si](Cl)(Cl)Cl,[111397597 104111782  97181807 ...  57148411  43796935 151237944],Other PFASs,Si PFASs,4,2079,straight,14,,Halogen,11,1,0,12,Other PFASs_Si PFASs_straight_14.0_Halogen_NA_CF2_11_CF3_1_CFX_0
CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...  16631887  43796935 151237944],PFAA precursors,HFCs,2,2080,straight,17,,None,9,1,0,10,PFAA precursors_HFCs_straight_17.0_Unknown_NA_CF2_9_CF3_1_CFX_0
O=C1CCCCCCC1NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[144068434 104111782  17313015 ... 136323818  90036311 151237944],"PFAA precursors, cyclic","PASF-based substances, cyclic",2,2081,cyclic,,8,Amine,7,1,0,8,"PFAA precursors, cyclic_PASF-based substances, cyclic_cyclic_NA_Amine_8.0_CF2_7_CF3_1_CFX_0"
CCN(CCOCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[ 34574211  32511046  17313015 ... 136323818 138388023  98778836],PFAA precursors,PASF-based substances,2,2082,straight,13,,Alcohol,6,1,0,7,PFAA precursors_PASF-based substances_straight_13.0_Alcohol_NA_CF2_6_CF3_1_CFX_0
CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[250618452 104111782  97181807 ...  16631887  43796935 151237944],PFAA precursors,HFCs,2,2083,straight,18,,None,11,1,0,12,PFAA precursors_HFCs_straight_18.0_Unknown_NA_CF2_11_CF3_1_CFX_0
O=C(c1c(F)c(F)c(C(F)(C(F)(F)F)C(F)(F)F)c(F)c1F)C(F)(C(F)(F)F)C(F)(F)F,[227878180 190309893 232751249 ...  85290444 203590407 169374042],Other PFASs,Aromatic PFASs,4,2084,cyclic,,6,Aromatic,0,4,6,10,Other PFASs_Aromatic PFASs_cyclic_NA_Aromatic_6.0_CF2_0_CF3_4_CFX_6
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1CCCO1,[ 20026281 104111782  90257642 ... 363754111 281920279 151237944],"Other PFASs, cyclic","others, cyclic",4,2085,cyclic,,5,Ether,3,1,0,4,"Other PFASs, cyclic_others, cyclic_cyclic_NA_Ether_5.0_CF2_3_CF3_1_CFX_0"
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOCC1CO1,[250618452 104111782  97181807 ...  67219091  43796935 151237944],"PFAA precursors, cyclic","HFEs, cyclic",2,2086,cyclic,,3,Ether,5,1,0,6,"PFAA precursors, cyclic_HFEs, cyclic_cyclic_NA_Ether_3.0_CF2_5_CF3_1_CFX_0"
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)OCC,[ 19469312 567959103  14316170 ... 291378977  99703927 151237944],PFAAs,PFCA-ester derivatives,1,2087,straight,10,,Ester,4,0,0,4,PFAAs_PFCA-ester derivatives_straight_10.0_Ester_NA_CF2_4_CF3_0_CFX_0
